run,dataset,task,split,item_id,language,language_name,dimension,human_label,human_label_text,candidate_chars,source_chars,reference_chars,has_source,has_reference,summary_model,wmt_system,wmt_year,wmt_human_score
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_116464_comet_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,230,67,217,True,True,,comet_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_122828_JDExploreAcademy,zh-en,Chinese to English,translation_quality,0,low_quality,84,17,78,True,True,,JDExploreAcademy,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_109011_comet_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,125,36,128,True,True,,comet_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_108912_comet_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,203,50,231,True,True,,comet_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_109336_Lan-Bridge,zh-en,Chinese to English,translation_quality,0,low_quality,146,41,165,True,True,,Lan-Bridge,2022,-5.1
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_125262_M2M100_1.2B-B4,zh-en,Chinese to English,translation_quality,0,low_quality,73,23,65,True,True,,M2M100_1.2B-B4,2022,-10.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_116072_AISP-SJTU,zh-en,Chinese to English,translation_quality,1,high_quality,82,21,89,True,True,,AISP-SJTU,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_112726_Online-A,zh-en,Chinese to English,translation_quality,1,high_quality,68,26,88,True,True,,Online-A,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_126323_Online-Y,zh-en,Chinese to English,translation_quality,0,low_quality,37,7,38,True,True,,Online-Y,2022,-10.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_129699_comet_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,32,10,39,True,True,,comet_bestmbr,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_124942_M2M100_1.2B-B4,zh-en,Chinese to English,translation_quality,0,low_quality,162,41,185,True,True,,M2M100_1.2B-B4,2022,-27.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_119046_Online-Y,zh-en,Chinese to English,translation_quality,1,high_quality,64,23,65,True,True,,Online-Y,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_123542_AISP-SJTU,zh-en,Chinese to English,translation_quality,0,low_quality,114,39,133,True,True,,AISP-SJTU,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_116135_comet_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,134,44,120,True,True,,comet_bestmbr,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_129834_comet_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,25,7,17,True,True,,comet_bestmbr,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_126818_Online-W,zh-en,Chinese to English,translation_quality,0,low_quality,72,16,72,True,True,,Online-W,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_102888_bleurt_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,357,101,357,True,True,,bleurt_bestmbr,2022,-6.1
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_122765_Online-G,zh-en,Chinese to English,translation_quality,0,low_quality,62,16,60,True,True,,Online-G,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_114809_Online-G,zh-en,Chinese to English,translation_quality,1,high_quality,48,19,59,True,True,,Online-G,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_103765_Online-Y,zh-en,Chinese to English,translation_quality,1,high_quality,151,36,158,True,True,,Online-Y,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_112042_HuaweiTSC,zh-en,Chinese to English,translation_quality,1,high_quality,116,39,129,True,True,,HuaweiTSC,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_118513_bleu_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,220,60,249,True,True,,bleu_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_108304_AISP-SJTU,zh-en,Chinese to English,translation_quality,1,high_quality,116,37,182,True,True,,AISP-SJTU,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_117202_M2M100_1.2B-B4,zh-en,Chinese to English,translation_quality,0,low_quality,165,51,140,True,True,,M2M100_1.2B-B4,2022,-15.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_114184_LanguageX,zh-en,Chinese to English,translation_quality,0,low_quality,174,51,140,True,True,,LanguageX,2022,-6.1
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_120992_refB,zh-en,Chinese to English,translation_quality,1,high_quality,133,30,162,True,True,,refB,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_126088_Online-Y,zh-en,Chinese to English,translation_quality,1,high_quality,60,13,34,True,True,,Online-Y,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_111763_HuaweiTSC,zh-en,Chinese to English,translation_quality,1,high_quality,16,7,18,True,True,,HuaweiTSC,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_113566_refB,zh-en,Chinese to English,translation_quality,0,low_quality,228,80,244,True,True,,refB,2022,-11.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_109399_Lan-Bridge,zh-en,Chinese to English,translation_quality,1,high_quality,129,28,133,True,True,,Lan-Bridge,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_116464_comet_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,230,67,217,True,True,,comet_bestmbr,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_122828_JDExploreAcademy,zh-en,Chinese to English,translation_quality,0,low_quality,84,17,78,True,True,,JDExploreAcademy,2022,-6.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_109011_comet_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,125,36,128,True,True,,comet_bestmbr,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_108912_comet_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,203,50,231,True,True,,comet_bestmbr,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_109336_Lan-Bridge,zh-en,Chinese to English,translation_quality,0,low_quality,146,41,165,True,True,,Lan-Bridge,2022,-5.1
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_125262_M2M100_1.2B-B4,zh-en,Chinese to English,translation_quality,0,low_quality,73,23,65,True,True,,M2M100_1.2B-B4,2022,-10.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_116072_AISP-SJTU,zh-en,Chinese to English,translation_quality,1,high_quality,82,21,89,True,True,,AISP-SJTU,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_112726_Online-A,zh-en,Chinese to English,translation_quality,1,high_quality,68,26,88,True,True,,Online-A,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_126323_Online-Y,zh-en,Chinese to English,translation_quality,0,low_quality,37,7,38,True,True,,Online-Y,2022,-10.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_129699_comet_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,32,10,39,True,True,,comet_bestmbr,2022,-5.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_124942_M2M100_1.2B-B4,zh-en,Chinese to English,translation_quality,0,low_quality,162,41,185,True,True,,M2M100_1.2B-B4,2022,-27.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_119046_Online-Y,zh-en,Chinese to English,translation_quality,1,high_quality,64,23,65,True,True,,Online-Y,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_123542_AISP-SJTU,zh-en,Chinese to English,translation_quality,0,low_quality,114,39,133,True,True,,AISP-SJTU,2022,-6.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_116135_comet_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,134,44,120,True,True,,comet_bestmbr,2022,-5.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_129834_comet_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,25,7,17,True,True,,comet_bestmbr,2022,-6.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_126818_Online-W,zh-en,Chinese to English,translation_quality,0,low_quality,72,16,72,True,True,,Online-W,2022,-6.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_102888_bleurt_bestmbr,zh-en,Chinese to English,translation_quality,0,low_quality,357,101,357,True,True,,bleurt_bestmbr,2022,-6.1
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_122765_Online-G,zh-en,Chinese to English,translation_quality,0,low_quality,62,16,60,True,True,,Online-G,2022,-5.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_114809_Online-G,zh-en,Chinese to English,translation_quality,1,high_quality,48,19,59,True,True,,Online-G,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_103765_Online-Y,zh-en,Chinese to English,translation_quality,1,high_quality,151,36,158,True,True,,Online-Y,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_112042_HuaweiTSC,zh-en,Chinese to English,translation_quality,1,high_quality,116,39,129,True,True,,HuaweiTSC,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_118513_bleu_bestmbr,zh-en,Chinese to English,translation_quality,1,high_quality,220,60,249,True,True,,bleu_bestmbr,2022,-0.0
wmt ref-free audit zh-en,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_108304_AISP-SJTU,zh-en,Chinese to English,translation_quality,1,high_quality,116,37,182,True,True,,AISP-SJTU,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_085162_Online-A,en-de,English to German,translation_quality,0,low_quality,79,70,86,True,True,,Online-A,2022,-6.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_084419_OpenNMT,en-de,English to German,translation_quality,1,high_quality,246,171,222,True,True,,OpenNMT,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_087486_bleurt_bestmbr,en-de,English to German,translation_quality,0,low_quality,67,47,73,True,True,,bleurt_bestmbr,2022,-1.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_102166_M2M100_1.2B-B4,en-de,English to German,translation_quality,1,high_quality,58,42,56,True,True,,M2M100_1.2B-B4,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_096429_PROMT,en-de,English to German,translation_quality,1,high_quality,137,113,138,True,True,,PROMT,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_095105_JDExploreAcademy,en-de,English to German,translation_quality,1,high_quality,85,75,95,True,True,,JDExploreAcademy,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092253_M2M100_1.2B-B4,en-de,English to German,translation_quality,0,low_quality,181,161,180,True,True,,M2M100_1.2B-B4,2022,-2.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_087650_PROMT,en-de,English to German,translation_quality,0,low_quality,80,53,58,True,True,,PROMT,2022,-5.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_084959_Online-A,en-de,English to German,translation_quality,1,high_quality,187,170,179,True,True,,Online-A,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_098942_Online-A,en-de,English to German,translation_quality,0,low_quality,49,40,52,True,True,,Online-A,2022,-1.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_094985_JDExploreAcademy,en-de,English to German,translation_quality,1,high_quality,89,78,89,True,True,,JDExploreAcademy,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_098962_Online-A,en-de,English to German,translation_quality,0,low_quality,109,95,94,True,True,,Online-A,2022,-1.2000000000000002
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_099948_Online-B,en-de,English to German,translation_quality,0,low_quality,68,64,67,True,True,,Online-B,2022,-2.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_091108_JDExploreAcademy,en-de,English to German,translation_quality,1,high_quality,50,37,51,True,True,,JDExploreAcademy,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092523_bleurt_bestmbr,en-de,English to German,translation_quality,1,high_quality,255,223,238,True,True,,bleurt_bestmbr,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_088604_QUARTZ_TuneReranking,en-de,English to German,translation_quality,0,low_quality,103,108,112,True,True,,QUARTZ_TuneReranking,2022,-2.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_090263_refB,en-de,English to German,translation_quality,1,high_quality,63,64,66,True,True,,refB,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_093951_Online-W,en-de,English to German,translation_quality,1,high_quality,25,28,25,True,True,,Online-W,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_086134_JDExploreAcademy,en-de,English to German,translation_quality,0,low_quality,134,102,142,True,True,,JDExploreAcademy,2022,-1.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_095682_M2M100_1.2B-B4,en-de,English to German,translation_quality,0,low_quality,70,73,84,True,True,,M2M100_1.2B-B4,2022,-6.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_091991_Lan-Bridge,en-de,English to German,translation_quality,0,low_quality,59,54,57,True,True,,Lan-Bridge,2022,-1.2000000000000002
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_085082_Online-A,en-de,English to German,translation_quality,0,low_quality,213,198,209,True,True,,Online-A,2022,-7.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_100118_Online-B,en-de,English to German,translation_quality,1,high_quality,35,23,30,True,True,,Online-B,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_100440_Online-G,en-de,English to German,translation_quality,0,low_quality,31,43,33,True,True,,Online-G,2022,-1.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092895_bleu_bestmbr,en-de,English to German,translation_quality,1,high_quality,61,48,61,True,True,,bleu_bestmbr,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_089324_Online-W,en-de,English to German,translation_quality,1,high_quality,90,73,90,True,True,,Online-W,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_086688_Lan-Bridge,en-de,English to German,translation_quality,1,high_quality,109,98,96,True,True,,Lan-Bridge,2022,-0.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_089197_OpenNMT,en-de,English to German,translation_quality,0,low_quality,150,115,161,True,True,,OpenNMT,2022,-1.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092419_bleurt_bestmbr,en-de,English to German,translation_quality,0,low_quality,122,141,124,True,True,,bleurt_bestmbr,2022,-2.0
wmt ref-free audit en-de,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092353_M2M100_1.2B-B4,en-de,English to German,translation_quality,1,high_quality,62,45,55,True,True,,M2M100_1.2B-B4,2022,-0.0
