run,prompt_file,prompt_id,dataset,judge_model,language,dimension,protocol,protocol_name,system_chars,user_chars,messages
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_004180_reference__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P0_direct_english,Direct English rubric,52,772,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_004180_reference__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P1_target_rubric,Target-language rubric,61,582,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_004180_reference__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P3_bilingual,Bilingual rubric,62,910,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_001306_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P0_direct_english,Direct English rubric,52,780,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_001306_mt5_small_250steps__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P1_target_rubric,Target-language rubric,61,590,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_001306_mt5_small_250steps__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P3_bilingual,Bilingual rubric,62,918,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_008835_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P0_direct_english,Direct English rubric,52,640,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_008835_mt5_small_250steps__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P1_target_rubric,Target-language rubric,61,450,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_008835_mt5_small_250steps__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P3_bilingual,Bilingual rubric,62,778,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_016234_1shot__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P0_direct_english,Direct English rubric,52,833,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_016234_1shot__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P1_target_rubric,Target-language rubric,61,643,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_comprehensibility_016234_1shot__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,comprehensibility,P3_bilingual,Bilingual rubric,62,971,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001452_mt5_xxl__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,582,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001452_mt5_xxl__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,390,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001452_mt5_xxl__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,727,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004320_mt5_xxl__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,694,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004320_mt5_xxl__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,502,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004320_mt5_xxl__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,839,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_008888_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,659,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_008888_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,467,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_008888_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,804,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017497_1shot__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,815,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017497_1shot__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,623,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017497_1shot__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,960,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004103_reference__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,785,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004103_reference__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,593,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004103_reference__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,930,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017548_1shot__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,663,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017548_1shot__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,471,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017548_1shot__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,808,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007766_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,861,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007766_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,669,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007766_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,1006,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_011778_finetuned__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,667,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_011778_finetuned__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,475,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_011778_finetuned__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,812,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007740_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,660,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007740_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,468,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007740_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,805,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003696_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,610,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003696_mt5_small_250steps__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,418,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003696_mt5_small_250steps__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,755,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007746_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,636,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007746_mt5_small_250steps__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,444,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007746_mt5_small_250steps__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,781,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_002466_reference__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,687,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_002466_reference__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,495,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_002466_reference__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,832,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001551_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,682,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001551_mt5_small_250steps__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,490,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001551_mt5_small_250steps__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,827,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001515_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,650,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001515_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,458,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001515_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,795,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_006060_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,637,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_006060_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,445,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_006060_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,782,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_010507_mt5_xxl__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,733,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_010507_mt5_xxl__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,541,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_010507_mt5_xxl__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,878,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003456_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,642,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003456_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,450,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003456_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,787,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001556_reference__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,752,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001556_reference__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,560,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001556_reference__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,897,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003589_mt5_xxl__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,619,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003589_mt5_xxl__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,427,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003589_mt5_xxl__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,764,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001574_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,673,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001574_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,481,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_001574_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,818,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_016215_1shot__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,799,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_016215_1shot__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,607,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_016215_1shot__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,944,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003438_mt5_small__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,673,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003438_mt5_small__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,481,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003438_mt5_small__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,818,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004318_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,678,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004318_mt5_small_250steps__P1_target_rubric__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,486,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_004318_mt5_small_250steps__P3_bilingual__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,823,2
candidate n50,data/prompts/candidate_n50_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003752_mt5_small_250steps__P0_direct_english__gpt-4o-mini,seahorse,gpt-4o-mini,tr,grammar,P0_direct_english,Direct English rubric,52,624,2
